poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
71986,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Tennessee,9/27/20,10/25/20,,"",,,,,134989,4696,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6253,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,42.0
71986,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Tennessee,9/27/20,10/25/20,,"",,,,,134989,4696,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6253,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,56.0
71988,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,South Carolina,9/27/20,10/25/20,,"",,,,,134939,4403,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6251,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.0
71988,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,South Carolina,9/27/20,10/25/20,,"",,,,,134939,4403,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6251,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,51.0
71988,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,South Carolina,9/27/20,10/25/20,,"",,,,,134991,4403,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6251,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,44.0
71988,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,South Carolina,9/27/20,10/25/20,,"",,,,,134991,4403,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6251,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,54.0
71989,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Rhode Island,9/27/20,10/25/20,,"",,,,,134940,842,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6250,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,68.0
71989,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Rhode Island,9/27/20,10/25/20,,"",,,,,134940,842,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6250,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,30.0
71989,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Rhode Island,9/27/20,10/25/20,,"",,,,,134992,842,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6250,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,68.0
71989,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Rhode Island,9/27/20,10/25/20,,"",,,,,134992,842,lv,,lv,TRUE,10/26/20 18:42,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6250,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,31.0
71993,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Ohio,9/27/20,10/25/20,,"",,,,,134944,7598,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6246,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,48.0
71993,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Ohio,9/27/20,10/25/20,,"",,,,,134944,7598,rv,,rv,TRUE,10/26/20 18:38,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6246,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,50.0
71993,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Ohio,9/27/20,10/25/20,,"",,,,,134996,7598,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6246,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,47.0
71993,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Ohio,9/27/20,10/25/20,,"",,,,,134996,7598,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6246,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,51.0
71994,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New York,9/27/20,10/25/20,,"",,,,,134945,9773,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6245,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,64.0
71994,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New York,9/27/20,10/25/20,,"",,,,,134945,9773,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6245,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,33.0
71994,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New York,9/27/20,10/25/20,,"",,,,,134997,9773,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6245,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,64.0
71994,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New York,9/27/20,10/25/20,,"",,,,,134997,9773,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6245,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,33.0
71997,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New Jersey,9/27/20,10/25/20,,"",,,,,134948,6048,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6242,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,60.0
71997,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New Jersey,9/27/20,10/25/20,,"",,,,,134948,6048,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6242,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,36.0
71997,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New Jersey,9/27/20,10/25/20,,"",,,,,135000,6048,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6242,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,60.0
71997,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,New Jersey,9/27/20,10/25/20,,"",,,,,135000,6048,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6242,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,37.0
71999,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Nebraska,9/27/20,10/25/20,,"",,,,,134950,1777,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6240,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.0
71999,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Nebraska,9/27/20,10/25/20,,"",,,,,134950,1777,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6240,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,51.0
71999,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Nebraska,9/27/20,10/25/20,,"",,,,,135002,1777,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6240,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.0
71999,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Nebraska,9/27/20,10/25/20,,"",,,,,135002,1777,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6240,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,52.0
72001,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,North Carolina,9/27/20,10/25/20,,"",,,,,134952,7766,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.0
72001,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,North Carolina,9/27/20,10/25/20,,"",,,,,134952,7766,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72001,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,North Carolina,9/27/20,10/25/20,,"",,,,,135004,7766,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,52.0
72001,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,North Carolina,9/27/20,10/25/20,,"",,,,,135004,7766,lv,,lv,TRUE,10/26/20 18:43,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.0
72005,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Minnesota,9/27/20,10/25/20,,"",,,,,134956,5004,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6234,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,55.0
72005,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Minnesota,9/27/20,10/25/20,,"",,,,,134956,5004,rv,,rv,TRUE,10/26/20 18:39,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6234,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,42.0
72005,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Minnesota,9/27/20,10/25/20,,"",,,,,135008,5004,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6234,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,56.0
72005,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Minnesota,9/27/20,10/25/20,,"",,,,,135008,5004,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6234,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,42.0
72011,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Kentucky,9/27/20,10/25/20,,"",,,,,134962,3381,rv,,rv,TRUE,10/26/20 18:40,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6228,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,42.0
72011,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Kentucky,9/27/20,10/25/20,,"",,,,,134962,3381,rv,,rv,TRUE,10/26/20 18:40,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6228,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,56.0
72011,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Kentucky,9/27/20,10/25/20,,"",,,,,135014,3381,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6228,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,42.0
72011,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Kentucky,9/27/20,10/25/20,,"",,,,,135014,3381,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6228,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,57.0
72014,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Illinois,9/27/20,10/25/20,,"",,,,,134965,7649,rv,,rv,TRUE,10/26/20 18:40,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6225,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,58.0
72014,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Illinois,9/27/20,10/25/20,,"",,,,,134965,7649,rv,,rv,TRUE,10/26/20 18:40,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6225,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,39.0
72014,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Illinois,9/27/20,10/25/20,,"",,,,,135017,7649,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6225,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,57.0
72014,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Illinois,9/27/20,10/25/20,,"",,,,,135017,7649,lv,,lv,TRUE,10/26/20 18:44,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6225,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,40.0
72019,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Florida,9/27/20,10/25/20,,"",,,,,134970,14053,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.0
72019,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Florida,9/27/20,10/25/20,,"",,,,,134970,14053,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,48.0
72019,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Florida,9/27/20,10/25/20,,"",,,,,135022,14053,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,48.0
72019,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Florida,9/27/20,10/25/20,,"",,,,,135022,14053,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,49.0
72021,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,District of Columbia,9/27/20,10/25/20,,"",,,,,134972,914,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6218,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,86.0
72021,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,District of Columbia,9/27/20,10/25/20,,"",,,,,134972,914,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6218,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,11.0
72021,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,District of Columbia,9/27/20,10/25/20,,"",,,,,135024,914,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6218,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,88.0
72021,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,District of Columbia,9/27/20,10/25/20,,"",,,,,135024,914,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6218,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,10.0
72024,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,California,9/27/20,10/25/20,,"",,,,,134975,22234,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6215,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,62.0
72024,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,California,9/27/20,10/25/20,,"",,,,,134975,22234,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6215,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,35.0
72024,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,California,9/27/20,10/25/20,,"",,,,,135027,22234,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6215,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,62.0
72024,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,California,9/27/20,10/25/20,,"",,,,,135027,22234,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6215,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,36.0
72025,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Arizona,9/27/20,10/25/20,,"",,,,,134976,5568,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,54.0
72025,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Arizona,9/27/20,10/25/20,,"",,,,,134976,5568,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,44.0
72025,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Arizona,9/27/20,10/25/20,,"",,,,,135028,5568,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.0
72025,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Arizona,9/27/20,10/25/20,,"",,,,,135028,5568,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.0
72027,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Alabama,9/27/20,10/25/20,,"",,,,,134978,3122,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,41.0
72027,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Alabama,9/27/20,10/25/20,,"",,,,,134978,3122,rv,,rv,TRUE,10/26/20 18:41,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,57.0
72027,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Alabama,9/27/20,10/25/20,,"",,,,,135030,3122,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,38.0
72027,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,Alabama,9/27/20,10/25/20,,"",,,,,135030,3122,lv,,lv,TRUE,10/26/20 18:45,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,61.0
71890,801,Gravis Marketing (2020 and earlier),"","",Gravis Marketing,124,Kaplan Strategies,2.0,-0.9,IVR/Online Opt-In Panel,3.5,Michigan,10/24/20,10/24/20,,"",,,,,134748,679,lv,,lv,,10/25/20 10:51,"",https://www.scribd.com/document/481525992/Michigan-October-24-2020,,,,538,false,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,55.0
71890,801,Gravis Marketing (2020 and earlier),"","",Gravis Marketing,124,Kaplan Strategies,2.0,-0.9,IVR/Online Opt-In Panel,3.5,Michigan,10/24/20,10/24/20,,"",,,,,134748,679,lv,,lv,,10/25/20 10:51,"",https://www.scribd.com/document/481525992/Michigan-October-24-2020,,,,538,false,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,42.0
71970,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,2.3,-0.4,IVR/Text,7.0,,10/23/20,10/24/20,,"",,,,,134915,1842,lv,,lv,,10/26/20 14:54,"",https://justthenews.com/politics-policy/polling/race-narrows-slightly-stable-nationwide-polls-following-final-presidential,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,51.0
71970,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,2.3,-0.4,IVR/Text,7.0,,10/23/20,10/24/20,,"",,,,,134915,1842,lv,,lv,,10/26/20 14:54,"",https://justthenews.com/politics-policy/polling/race-narrows-slightly-stable-nationwide-polls-following-final-presidential,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,44.0
