pollster,sponsors,sponsor_candidate,state,start_date,end_date,sample_size,population,subpopulation,population_full,candidate_name,pct,party,url,mode,tracking,partisan,internal,hypothetical,election_date,stage,question_id
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,491,LV,R,LV-R,Alexander Duncan,0.1,REP,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221970
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,491,LV,R,LV-R,Gulrez Khan,0.2,REP,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221970
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,491,LV,R,LV-R,Andrew Alvarez,0.5,REP,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221970
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,370,LV,D,LV-D,Colin Allred,57.7,DEM,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221971
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,370,LV,D,LV-D,Terry Virts,0.9,DEM,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221971
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,370,LV,D,LV-D,Mike Swanson,3.2,DEM,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221971
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,370,LV,D,LV-D,Emily Morgul,3.8,DEM,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221971
Emerson College,NA,NA,Texas,2025-08-11,2025-08-12,491,LV,R,LV-R,Tony Schmoker,0.5,REP,https://emersoncollegepolling.com/texas-2026-poll-cornyn-and-paxton-in-dead-heat-for-gop-senate-nomination/,Online Opt-In Panel/Text-to-Web/Email,FALSE,NA,FALSE,TRUE,2026-03-03,primary,221970
GBAO,NA,Raja Krishnamoorthi,Illinois,2025-08-12,2025-08-17,800,LV,D,LV-D,Robin Kelly,12,DEM,https://x.com/nicholaswu12/status/1958873448752525556,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222116
GBAO,NA,Raja Krishnamoorthi,Illinois,2025-08-12,2025-08-17,800,LV,D,LV-D,Juliana Stratton,18,DEM,https://x.com/nicholaswu12/status/1958873448752525556,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222116
GBAO,NA,Raja Krishnamoorthi,Illinois,2025-08-12,2025-08-17,800,LV,D,LV-D,Raja Krishnamoorthi,38,DEM,https://x.com/nicholaswu12/status/1958873448752525556,Live Phone/Text-to-Web,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222116
Echelon Insights,NA,NA,Texas,2025-08-21,2025-08-24,515,LV,R,LV-R,John Cornyn,37,REP,https://echeloninsights.com/wp-content/uploads/Echelon-TX-SEN-Poll-Memo-08-26-25.pdf,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222195
Echelon Insights,NA,NA,Texas,2025-08-21,2025-08-24,515,LV,R,LV-R,Ken Paxton Jr.,42,REP,https://echeloninsights.com/wp-content/uploads/Echelon-TX-SEN-Poll-Memo-08-26-25.pdf,Online Opt-In Panel/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222195
The Alabama Poll,NA,NA,Alabama,2025-08-24,2025-08-26,600,LV,R,LV-R,Steve Marshall,37,REP,https://www.politico.com/newsletters/playbook/2025/09/15/washington-braces-for-fallout-from-kirks-death-00563517,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-05-26,primary,222586
The Alabama Poll,NA,NA,Alabama,2025-08-24,2025-08-26,600,LV,R,LV-R,Barry Moore,16,REP,https://www.politico.com/newsletters/playbook/2025/09/15/washington-braces-for-fallout-from-kirks-death-00563517,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-05-26,primary,222586
The Alabama Poll,NA,NA,Alabama,2025-08-24,2025-08-26,600,LV,R,LV-R,Jared Hudson,7,REP,https://www.politico.com/newsletters/playbook/2025/09/15/washington-braces-for-fallout-from-kirks-death-00563517,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-05-26,primary,222586
The Alabama Poll,NA,NA,Alabama,2025-08-24,2025-08-26,600,LV,R,LV-R,Rodney Walker,1,REP,https://www.politico.com/newsletters/playbook/2025/09/15/washington-braces-for-fallout-from-kirks-death-00563517,Live Phone/Text-to-Web,FALSE,NA,FALSE,TRUE,2026-05-26,primary,222586
co/efficient,NA,NA,Texas,2025-08-25,2025-08-27,818,LV,R,LV-R,Ken Paxton Jr.,39,REP,https://coefficient.org/wp-content/uploads/2025/09/TX-GOP-Primary-US-Senate-8.27.25.pdf,IVR/Text,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222382
co/efficient,NA,NA,Texas,2025-08-25,2025-08-27,818,LV,R,LV-R,John Cornyn,36,REP,https://coefficient.org/wp-content/uploads/2025/09/TX-GOP-Primary-US-Senate-8.27.25.pdf,IVR/Text,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222382
Saint Anselm College Survey Center,NA,NA,New Hampshire,2025-08-26,2025-08-27,791,RV,R,RV-R,Scott Brown,48,REP,https://www.anselm.edu/about/anselmian-hub/news/new-saint-anselm-college-survey-center-poll-reveals-shifting-political-landscape-ahead-2028-primary,NA,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222442
Saint Anselm College Survey Center,NA,NA,New Hampshire,2025-08-26,2025-08-27,791,RV,R,RV-R,Dan Innis,13,REP,https://www.anselm.edu/about/anselmian-hub/news/new-saint-anselm-college-survey-center-poll-reveals-shifting-political-landscape-ahead-2028-primary,NA,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222442
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,D,RV-D,Joaquin Castro,4,DEM,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222572
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,D,RV-D,James Talarico,7,DEM,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222572
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,D,RV-D,Colin Allred,13,DEM,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222572
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,D,RV-D,Jasmine Crockett,26,DEM,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222572
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,D,RV-D,Beto O'Rourke,27,DEM,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222572
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,R,RV-R,Ken Paxton Jr.,26,REP,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222571
Slingshot Strategies,Texas Public Opinion Research,NA,Texas,2025-08-27,2025-08-29,NA,RV,R,RV-R,John Cornyn,32,REP,https://www.politico.com/newsletters/playbook/2025/09/12/massive-manhunt-underway-for-charlie-kirks-killer-00560011,NA,FALSE,NA,FALSE,TRUE,2026-03-03,primary,222571
Public Opinion Strategies,Keep America Great PAC (super PAC),NA,Kentucky,2025-09-02,2025-09-04,600,LV,R,LV-R,Daniel Jay Cameron,37,REP,https://www.semafor.com/article/09/09/2025/new-poll-reveals-kentuckys-shifting-senate-race,Live Phone,FALSE,REP,FALSE,TRUE,2026-05-19,primary,222550
Public Opinion Strategies,Keep America Great PAC (super PAC),NA,Kentucky,2025-09-02,2025-09-04,600,LV,R,LV-R,Nathaniel Ryan Morris,8,REP,https://www.semafor.com/article/09/09/2025/new-poll-reveals-kentuckys-shifting-senate-race,Live Phone,FALSE,REP,FALSE,TRUE,2026-05-19,primary,222550
Public Opinion Strategies,Keep America Great PAC (super PAC),NA,Kentucky,2025-09-02,2025-09-04,600,LV,R,LV-R,Andy Barr,29,REP,https://www.semafor.com/article/09/09/2025/new-poll-reveals-kentuckys-shifting-senate-race,Live Phone,FALSE,REP,FALSE,TRUE,2026-05-19,primary,222550
Public Policy Polling,Unknown Sponsor,NA,Texas,2025-09-03,2025-09-04,510,LV,D,LV-D,James Talarico,32,DEM,https://www.politico.com/newsletters/playbook/2025/09/07/trumps-apocalypse-now-moment-00549289,IVR/Text,FALSE,DEM,FALSE,TRUE,2026-03-03,primary,222507
Public Policy Polling,Unknown Sponsor,NA,Texas,2025-09-03,2025-09-04,510,LV,D,LV-D,Colin Allred,40,DEM,https://www.politico.com/newsletters/playbook/2025/09/07/trumps-apocalypse-now-moment-00549289,IVR/Text,FALSE,DEM,FALSE,TRUE,2026-03-03,primary,222507
co/efficient,NA,NA,New Hampshire,2025-09-10,2025-09-12,346,LV,R,LV-R,Dan Innis,8,REP,https://coefficient.org/wp-content/uploads/2025/09/NH-U.S.-Senate-General-Election-2026.pdf,IVR/Text,FALSE,REP,FALSE,TRUE,2026-09-08,primary,222619
co/efficient,NA,NA,New Hampshire,2025-09-10,2025-09-12,346,LV,R,LV-R,Scott Brown,23,REP,https://coefficient.org/wp-content/uploads/2025/09/NH-U.S.-Senate-General-Election-2026.pdf,IVR/Text,FALSE,REP,FALSE,TRUE,2026-09-08,primary,222619
co/efficient,NA,NA,New Hampshire,2025-09-10,2025-09-12,346,LV,R,LV-R,John E. Sununu,40,REP,https://coefficient.org/wp-content/uploads/2025/09/NH-U.S.-Senate-General-Election-2026.pdf,IVR/Text,FALSE,REP,FALSE,TRUE,2026-09-08,primary,222619
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,Wesley P. Hunt,39,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222696
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,Wesley P. Hunt,46,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222697
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,Ken Paxton Jr.,38,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222696
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,John Cornyn,37,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222697
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,John Cornyn,28,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222695
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,Ken Paxton Jr.,38,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222695
Stratus Intelligence,Anonymous Sponsor,NA,Texas,2025-09-14,2025-09-16,842,V,R,V-R,Wesley P. Hunt,23,REP,https://punchbowl.news/article/campaigns/hunt-senate-bid,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222695
University of New Hampshire Survey Center,NA,NA,New Hampshire,2025-09-17,2025-09-23,508,LV,D,LV-D,Karishma Manzur,14,DEM,https://scholars.unh.edu/survey_center_polls/888/,Probability Panel,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222858
University of New Hampshire Survey Center,NA,NA,New Hampshire,2025-09-17,2025-09-23,508,LV,D,LV-D,Chris Pappas,65,DEM,https://scholars.unh.edu/survey_center_polls/888/,Probability Panel,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222858
University of New Hampshire Survey Center,NA,NA,New Hampshire,2025-09-17,2025-09-23,555,LV,R,LV-R,John E. Sununu,42,REP,https://scholars.unh.edu/survey_center_polls/888/,Probability Panel,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222857
University of New Hampshire Survey Center,NA,NA,New Hampshire,2025-09-17,2025-09-23,555,LV,R,LV-R,Scott Brown,19,REP,https://scholars.unh.edu/survey_center_polls/888/,Probability Panel,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222857
University of New Hampshire Survey Center,NA,NA,New Hampshire,2025-09-17,2025-09-23,555,LV,R,LV-R,Dan Innis,7,REP,https://scholars.unh.edu/survey_center_polls/888/,Probability Panel,FALSE,NA,FALSE,TRUE,2026-09-08,primary,222857
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Ken Paxton Jr.,34,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223085
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,John Cornyn,33,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223085
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Wesley P. Hunt,22,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223085
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Ken Paxton Jr.,43,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223086
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,John Cornyn,44,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223086
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Beto O'Rourke,55,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223092
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Wesley P. Hunt,34,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223088
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Colin Allred,38,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223092
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,John Cornyn,50,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223088
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,James Talarico,34,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223091
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Jasmine Crockett,31,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223089
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Jasmine Crockett,52,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223091
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,James Talarico,39,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223093
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Jasmine Crockett,51,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223094
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Beto O'Rourke,41,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223094
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Colin Allred,46,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223095
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,James Talarico,42,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223095
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,James Talarico,25,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223089
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Beto O'Rourke,25,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223089
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Colin Allred,34,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223090
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Colin Allred,13,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223089
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Jasmine Crockett,57,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223090
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Ken Paxton Jr.,50,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223087
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,478,LV,D,LV-D,Beto O'Rourke,54,DEM,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223093
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs/YouGov,NA,NA,Texas,2025-09-19,2025-10-01,576,LV,R,LV-R,Wesley P. Hunt,35,REP,https://www.uh.edu/hobby/txtrends/2025/,Online Matched Sample,FALSE,NA,FALSE,TRUE,2026-03-03,primary,223087
Ragnar Research Partners,One Nation,NA,Texas,2025-09-20,2025-09-22,NA,LV,R,LV-R,Wesley P. Hunt,17,REP,https://www.notus.org/2026-election/one-nation-poll-john-cornyn-ken-paxton-primary-matchup,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222821
Ragnar Research Partners,One Nation,NA,Texas,2025-09-20,2025-09-22,NA,LV,R,LV-R,Ken Paxton Jr.,39,REP,https://www.notus.org/2026-election/one-nation-poll-john-cornyn-ken-paxton-primary-matchup,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222822
Ragnar Research Partners,One Nation,NA,Texas,2025-09-20,2025-09-22,NA,LV,R,LV-R,John Cornyn,39,REP,https://www.notus.org/2026-election/one-nation-poll-john-cornyn-ken-paxton-primary-matchup,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222822
Ragnar Research Partners,One Nation,NA,Texas,2025-09-20,2025-09-22,NA,LV,R,LV-R,Ken Paxton Jr.,31,REP,https://www.notus.org/2026-election/one-nation-poll-john-cornyn-ken-paxton-primary-matchup,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222821
Ragnar Research Partners,One Nation,NA,Texas,2025-09-20,2025-09-22,NA,LV,R,LV-R,John Cornyn,32,REP,https://www.notus.org/2026-election/one-nation-poll-john-cornyn-ken-paxton-primary-matchup,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,222821
Deep Root Analytics,Texans for a Conservative Majority (super PAC),NA,Texas,2025-09-22,2025-09-28,1142,LV,R,LV-R,Ken Paxton Jr.,28,REP,https://www.politico.com/live-updates/2025/10/09/congress/john-cornyn-wesley-hunt-poll-00599889,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,223110
Deep Root Analytics,Texans for a Conservative Majority (super PAC),NA,Texas,2025-09-22,2025-09-28,1142,LV,R,LV-R,John Cornyn,33,REP,https://www.politico.com/live-updates/2025/10/09/congress/john-cornyn-wesley-hunt-poll-00599889,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,223110
Deep Root Analytics,Texans for a Conservative Majority (super PAC),NA,Texas,2025-09-22,2025-09-28,1142,LV,R,LV-R,Wesley P. Hunt,21,REP,https://www.politico.com/live-updates/2025/10/09/congress/john-cornyn-wesley-hunt-poll-00599889,NA,FALSE,REP,FALSE,TRUE,2026-03-03,primary,223110
Advantage Inc.,Fiscal Alliance Foundation,NA,Massachusetts,2025-09-23,2025-09-24,278,LV,D,LV-D,Seth Moulton,38.13,DEM,https://www.fiscalalliancefoundation.org/new-poll-voters-back-income-tax-cut-reject-rent-control-support-natural-gas-nuclear-expansion,NA,FALSE,NA,FALSE,TRUE,2026-09-15,primary,222987
Advantage Inc.,Fiscal Alliance Foundation,NA,Massachusetts,2025-09-23,2025-09-24,278,LV,D,LV-D,Edward J. Markey,29.86,DEM,https://www.fiscalalliancefoundation.org/new-poll-voters-back-income-tax-cut-reject-rent-control-support-natural-gas-nuclear-expansion,NA,FALSE,NA,FALSE,TRUE,2026-09-15,primary,222987
Advantage Inc.,Fiscal Alliance Foundation,NA,Massachusetts,2025-09-23,2025-09-24,278,LV,D,LV-D,Ayanna S. Pressley,37.41,DEM,https://www.fiscalalliancefoundation.org/new-poll-voters-back-income-tax-cut-reject-rent-control-support-natural-gas-nuclear-expansion,NA,FALSE,NA,FALSE,TRUE,2026-09-15,primary,222988
Advantage Inc.,Fiscal Alliance Foundation,NA,Massachusetts,2025-09-23,2025-09-24,278,LV,D,LV-D,Edward J. Markey,34.89,DEM,https://www.fiscalalliancefoundation.org/new-poll-voters-back-income-tax-cut-reject-rent-control-support-natural-gas-nuclear-expansion,NA,FALSE,NA,FALSE,TRUE,2026-09-15,primary,222988
Public Policy Polling,NA,Juliana Stratton,Illinois,2025-09-25,2025-09-26,576,LV,D,LV-D,Robin Kelly,8,DEM,https://www.politico.com/newsletters/illinois-playbook/2025/09/30/pritzker-slams-plan-to-deploy-the-guard-00586114,IVR/Text,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222891
Public Policy Polling,NA,Juliana Stratton,Illinois,2025-09-25,2025-09-26,576,LV,D,LV-D,Juliana Stratton,18,DEM,https://www.politico.com/newsletters/illinois-playbook/2025/09/30/pritzker-slams-plan-to-deploy-the-guard-00586114,IVR/Text,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222891
Public Policy Polling,NA,Juliana Stratton,Illinois,2025-09-25,2025-09-26,576,LV,D,LV-D,Raja Krishnamoorthi,33,DEM,https://www.politico.com/newsletters/illinois-playbook/2025/09/30/pritzker-slams-plan-to-deploy-the-guard-00586114,IVR/Text,FALSE,DEM,TRUE,TRUE,2026-03-17,primary,222891
Big Data Poll,NA,Paul Edouard Dans,South Carolina,2025-09-26,2025-09-29,827,RV,R,RV-R,Mark Lynch,4.1,REP,https://www.fitsnews.com/wp-content/uploads/securepdfs/2025/09/South-Carolina-September-Poll-Memo-FITSNEWS.pdf,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,REP,TRUE,TRUE,2026-06-09,primary,222983
Big Data Poll,NA,Paul Edouard Dans,South Carolina,2025-09-26,2025-09-29,827,RV,R,RV-R,Lindsey Graham,46.3,REP,https://www.fitsnews.com/wp-content/uploads/securepdfs/2025/09/South-Carolina-September-Poll-Memo-FITSNEWS.pdf,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,REP,TRUE,TRUE,2026-06-09,primary,222983
Big Data Poll,NA,Paul Edouard Dans,South Carolina,2025-09-26,2025-09-29,827,RV,R,RV-R,Paul Edouard Dans,22.1,REP,https://www.fitsnews.com/wp-content/uploads/securepdfs/2025/09/South-Carolina-September-Poll-Memo-FITSNEWS.pdf,Live Phone/Online Opt-In Panel/Text-to-Web,FALSE,REP,TRUE,TRUE,2026-06-09,primary,222983
